linha,ano,Grupo 1 (Crítico),Grupo 2 (Moderado),Grupo 3 (Variável),Grupo 4 (Baixo),Outros
LT 138 kV AGUA AZUL / SANTO ANGELO C 1 SP,1996,3.820460928563445,34.42386307696332,37.68443365303286,24.071242341440367,0.0
LT 138 kV AGUA AZUL / SANTO ANGELO C 2 SP,1996,3.82086021283731,34.42397325381995,37.6824152745614,24.07275125878134,0.0
LT 138 kV AGUA VERMELHA / COL BOA HORA C 1 SP,1996,51.90706363592169,6.39658034182692,29.605496176844387,12.090859845407005,0.0
LT 138 kV AGUA VERMELHA / COL BOA HORA C 2 SP,1996,51.896426916086426,6.395721256750634,29.604882850134622,12.102968977028315,0.0
LT 138 kV AGUA VERMELHA / GUARIROBA 1 C 1 SP,1996,66.55957553979876,7.788591800208221,19.77208057789278,5.879752082100239,0.0
LT 138 kV ALCIDIA / MIRANTE PAR 2 C 1 SP,1996,75.85775784514684,11.259313770582283,12.65382655024128,0.2291018340296062,0.0
LT 138 kV ALTA PAULISTA / PRE. PRUDENTE C 1 SP,1996,83.30673914375868,3.4813731478291743,10.119177193386607,3.092710515025541,0.0
LT 138 kV ALTA PAULISTA / PRE. PRUDENTE C 2 SP,1996,83.30280483546046,3.4811469134869744,10.120051754917537,3.0959964961350237,0.0
LT 138 kV ARARAQUARA CTP / SAO CARLOS C 1 SP,1996,53.37755942730091,17.75893984124553,22.086002566689025,6.777498164764535,0.0
LT 138 kV ARARAQUARA CTP / SAO CARLOS C 2 SP,1996,53.37973918984484,17.757600361741243,22.085491073638767,6.777169374775149,0.0
LT 138 kV ARARAS / BALDIN C 1 SP,1996,44.25124285649484,10.964218325693057,37.86265919497157,6.921879622840531,0.0
LT 138 kV ARARAS / P.FERREIRA C 1 SP,1996,41.27858904207085,11.967049598298578,40.277998735655764,6.476362623974814,0.0
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,1996,51.672505490352776,8.946100068455173,26.553173563293157,12.828220877898891,0.0
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,1996,51.6749071302592,8.946774295947488,26.557726344346598,12.820592229446715,0.0
LT 138 kV ARARAS / SAO CARLOS C 1 SP,1996,49.14410055299223,20.65189798439642,22.65293699232334,7.551064470288014,0.0
LT 138 kV ARARAS / SAO CARLOS C 2 SP,1996,49.14373102799971,20.64979309333288,22.654241496928325,7.5522343817390825,0.0
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,1996,32.92608390836182,17.24353558414077,41.41720231843267,8.413178189064743,0.0
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,1996,32.9254651764582,17.243602338820804,41.41646857578758,8.414463908933417,0.0
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,1996,20.29336723809849,40.84468943860877,33.02011246597435,5.841830857318395,0.0
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,1996,20.290562312895805,40.845768555148226,33.02008888009207,5.843580251863897,0.0
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,1996,0.1372355639396571,63.71444132556873,7.1622923774249765,28.986030733066638,0.0
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,1996,0.13720293922204121,63.704162388508465,7.160363293459201,28.998271378810298,0.0
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,1996,61.90434275711683,3.039548003833066,20.83789354108505,14.218215697965054,0.0
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,1996,61.90176406099465,3.0386033686588485,20.836517059233913,14.223115511112587,0.0
LT 138 kV BALDIN / P.FERREIRA C 1 SP,1996,31.84344327257209,14.945680668170457,48.023532280680364,5.187343778577089,0.0
LT 138 kV BARIRI / BAURU C 1 SP,1996,57.08332732542212,14.706455987560208,18.020773965684327,10.189442721333346,0.0
LT 138 kV BARIRI / BAURU C 2 SP,1996,57.083763669905224,14.704951634090094,18.022837117639156,10.188447578365523,0.0
LT 138 kV BARIRI / IBITINGA C 1 SP,1996,56.50762850332325,5.277295093755968,27.618459304039064,10.596617098881719,0.0
LT 138 kV BARIRI / IBITINGA C 2 SP,1996,56.508244857352004,5.2775574145956785,27.61688318577186,10.597314542280458,0.0
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,1996,0.5357097637919108,77.9274782657371,4.843711890904196,16.693100079566793,0.0
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 2 SP,1996,0.535560525803674,77.92552269800944,4.844036990730991,16.694879785455893,0.0
LT 138 kV BERTIOGA II / VIC. CARVALHO C 1 SP,1996,0.4373022254434267,66.42500856408938,4.519602870215165,28.618086340252034,0.0
LT 138 kV BERTIOGA II / VIC. CARVALHO C 2 SP,1996,0.43733823466622207,66.42193888650554,4.520076691762955,28.62064618706528,0.0
LT 138 kV BERTIOGA II / VIC. CARVALHO C 3 SP,1996,0.3547679581384078,69.62159453564931,4.500367603267767,25.523269902944524,0.0
LT 138 kV BERTIOGA II / VIC. CARVALHO C 4 SP,1996,0.35481349954967956,69.61851643798055,4.501253400509986,25.52541666195978,0.0
LT 138 kV BIOPAV / N.AVANHANDAVA C 1 SP,1996,57.98398045270346,3.2116547248311753,19.577108502401764,19.2272563200636,0.0
LT 138 kV BIOPAV / PROMISSAO C 1 SP,1996,69.7942685185645,5.766887311983871,14.161854016555848,10.276990152895783,0.0
LT 138 kV BOM JARDIM / BRA. PAULISTA C 1 SP,1996,31.242557935005664,19.738196145990543,39.89924032124386,9.120005597759931,0.0
LT 138 kV BOM JARDIM / BRA. PAULISTA C 2 SP,1996,31.241562440054867,19.740482070449026,39.89760919212965,9.120346297366456,0.0
LT 138 kV BORBOREMA / IBITINGA C 1 SP,1996,56.020870598858174,5.549567672288165,30.45038660898487,7.9791751198687875,0.0
LT 138 kV BOTUCATU / TIETE C 1 SP,1996,66.89558497292354,14.719874909233928,14.72026647047998,3.664273647362552,0.0
LT 138 kV BOTUCATU / TIETE C 2 SP,1996,66.89455223835142,14.720415989057315,14.720546507712347,3.664485264878909,0.0
LT 138 kV BRANCO PERES / FLOR.PAULISTA C 1 SP,1996,81.69543071901889,2.831322322223321,14.58077836020176,0.8924685985560281,0.0
LT 138 kV BRANCO PERES / VALPARAISO C 1 SP,1996,81.16808932486317,3.9008378710165093,14.12579612487726,0.8052766792430579,0.0
LT 138 kV CABREUVA / MAIRIPORA C 1 SP,1996,13.04443278844542,55.30911529164932,24.12510612066122,7.521345799244043,0.0
LT 138 kV CABREUVA / TERMOVERDE C 1 SP,1996,16.50465321727825,51.38133121371835,23.96066080845751,8.153354760545893,0.0
LT 138 kV CACONDE / E.CUNHA C 1 SP,1996,54.03428911833551,19.607861483688964,22.14445780370618,4.2133915942693445,0.0
LT 138 kV CACONDE / E.CUNHA C 2 SP,1996,54.03816884364435,19.60589842434223,22.142404905373205,4.2135278266402185,0.0
LT 138 kV CAPAO BONITO / ITAPEVA C 1 SP,1996,44.253910367438,21.816745716860538,31.77795637847272,2.1513875372287363,0.0
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,1996,44.25415793650925,21.81561796775782,31.778825304357795,2.1513987913751307,0.0
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,1996,65.1989781723449,5.842628424007891,20.74451779345929,8.213875610187925,0.0
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,1996,2.7175403443076394,65.11460420567339,12.294861494546433,19.872993955472538,0.0
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,1996,2.7176498729099805,65.11687813289385,12.2931665786105,19.87230541558568,0.0
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,1996,73.95541263401351,4.328271091993764,13.116457941508667,8.599858332484057,0.0
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,1996,73.95741899179683,4.329114094660779,13.118080838883264,8.595386074659128,0.0
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,1996,62.264062227971834,7.388999800486204,8.09174584738084,22.25519212416112,0.0
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,1996,62.26460407740046,7.38831877118881,8.089614370015706,22.257462781395017,0.0
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,1996,52.86602671167865,6.003862897858975,37.773951917087174,3.356158473375201,0.0
LT 138 kV CATANDUVA / IBITINGA C 1 SP,1996,53.61640323142014,6.1702541147836545,36.134856915719816,4.078485738076392,0.0
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,1996,56.342336156020565,13.901101627881303,23.448712066658768,6.3078501494393615,0.0
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,1996,56.33946255492776,13.901984109500521,23.450261035055014,6.308292300516702,0.0
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,1996,83.48773425955713,2.450830711516546,12.197037028959034,1.8643979999672842,0.0
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,1996,49.82615484179627,14.357292132185368,31.96210453703412,3.8544484889842434,0.0
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,1996,49.82249113383093,14.359113234704932,31.964208870620705,3.854186760843436,0.0
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,1996,53.64000427503568,13.630071103902228,28.490598064917673,4.23932655614442,0.0
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,1996,52.988668209859675,18.035010245445044,25.72561041747771,3.2507111272175693,0.0
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,1996,51.114218769855405,12.729931448581429,32.58693184983665,3.568917931726518,0.0
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,1996,51.199953000616865,12.572481861175572,32.79661016949152,3.4309549687160357,0.0
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,1996,59.76301707233479,11.730262588098741,6.334078269359885,22.17264207020658,0.0
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,1996,59.76673082617708,11.731344388510513,6.3337281610897245,22.168196624222684,0.0
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,1996,54.713838568028315,12.622119213574418,4.3036407118957944,28.360401506501475,0.0
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,1996,54.42131949163496,12.639763913044035,3.481540349651334,29.45737624566967,0.0
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,1996,1.4036752291785848,76.14905561214286,14.951327166092266,7.495941992586288,0.0
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,1996,1.4027912683400645,76.16044913115616,14.94318472284834,7.493574877655446,0.0
LT 138 kV FERRARI / LIMOEIRO C 1 SP,1996,40.39736435447679,14.201806820624917,42.98345439540105,2.417374429497239,0.0
LT 138 kV FERRARI / P.FERREIRA C 1 SP,1996,38.94059307085566,13.352015176223915,44.35184877025993,3.3555429826604986,0.0
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,1996,82.68952686315991,2.5850938098480416,13.48315886075517,1.2422204662368803,0.0
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,1996,82.70017107568106,2.584358990129548,13.478075660554868,1.2373942736345267,0.0
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,1996,83.22777319369796,4.110091914886788,11.56378342161959,1.0983514697956689,0.0
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,1996,79.25057574531384,3.7351187652596227,14.954286770809018,2.0600187186175227,0.0
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,1996,79.25094122153169,3.735100635247312,14.953949423794151,2.0600087194268477,0.0
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,1996,81.39903911065397,3.327310708288012,14.551466137525201,0.7221840435328082,0.0
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,1996,65.7634346382916,7.450707341002363,21.418138077421656,5.367719943284383,0.0
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,1996,70.56757851060605,8.217816611138316,18.336197227598667,2.8784076506569547,0.0
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,1996,62.55576436548891,4.426885951706069,10.25418283213181,22.763166850673212,0.0
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,1996,64.4180837582152,4.021912115764345,11.497892782411364,20.06211134360909,0.0
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,1996,64.41036874233997,4.020413995474686,11.496756269444706,20.07246099274064,0.0
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,1996,69.10849766800881,4.512145480939466,10.01628225185505,16.363074599196676,0.0
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,1996,49.43012131646179,20.686665227800894,26.42328503094398,3.4599284247933304,0.0
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,1996,49.427103985865514,20.68530434826255,26.42712657293868,3.4604650929332577,0.0
LT 138 kV ITAPEVA / ITARARE II C 1 SP,1996,42.2342625384486,21.24607678782386,34.51895838117088,2.0007022925566584,0.0
LT 138 kV ITAPEVA / ITARARE II C 2 SP,1996,42.23232432439348,21.244204814506084,34.52244856702903,2.001022294071398,0.0
LT 138 kV JALES / COL BOA HORA C 1 SP,1996,67.12702692333181,5.874929805408384,23.270213426437813,3.7278298448219935,0.0
LT 138 kV JALES / COL BOA HORA C 2 SP,1996,67.13457962834408,5.874563511858873,23.271018582795826,3.7198382770012173,0.0
LT 138 kV JALES / VALE DO PARANA C 1 SP,1996,76.62917112102288,5.20540666461225,15.304345872600447,2.8610763417644183,0.0
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,1996,70.19607641689227,6.337330639094145,20.925869973227282,2.5407229707863093,0.0
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,1996,70.19592000672526,6.337440103120709,20.925797924508917,2.5408419656451118,0.0
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,1996,46.813828945843596,19.502329157739005,26.75301510392744,6.930826792489964,0.0
LT 138 kV JURUMIRIM / CAPAO BONITO C 2 SP,1996,46.814003004317016,19.50229158114588,26.753533230182107,6.930172184354997,0.0
LT 138 kV LIMEIRA I / MOGI MIRIM 3 C 1 SP,1996,36.97196993960468,7.80778161603221,48.470457197108345,6.749791247254758,0.0
LT 138 kV LIMEIRA I / MOGI MIRIM 3 C 2 SP,1996,36.97074842040326,7.806878528135372,48.47058436679956,6.75178868466181,0.0
LT 138 kV LIMOEIRO / SAO LUIZ C 1 SP,1996,40.907172174334384,14.548240222445129,42.086084386010775,2.458503217209708,0.0
LT 138 kV MIRANTE PAR 2 / DRACENA C 1 SP,1996,88.34737870171082,3.8811733781497693,6.367878828605186,1.4035690915342214,0.0
LT 138 kV MIRANTE PAR 2 / DRACENA C 2 SP,1996,88.3472590017752,3.8814742614894104,6.367967765779977,1.4032989709554071,0.0
LT 138 kV MIRANTE PAR 2 / PRE. PRUDENTE C 1 SP,1996,83.5091687747819,4.684149071380328,9.084043109821453,2.7226390440163186,0.0
LT 138 kV MIRANTE PAR 2 / PRE. PRUDENTE C 2 SP,1996,83.50751837854567,4.684609456197936,9.08423580332784,2.7236363619285484,0.0
LT 138 kV MIRANTE PAR 2 / TAQUARUCU C 1 SP,1996,80.07322711413379,5.013233527488884,11.231699204073916,3.681840154303409,0.0
LT 138 kV MIRANTE PAR 2 / TAQUARUCU C 2 SP,1996,80.07756753419662,5.012888041065616,11.230159451820358,3.6793849729174064,0.0
LT 138 kV MOCOCA 5 / ITAIPAVA C 1 SP,1996,52.97465772792905,24.49732113140595,20.829360700084333,1.6986604405806676,0.0
LT 138 kV MOGI GUACU I / MOGI MIRIM II C 1 SP,1996,33.63164386312136,7.592576657201044,45.16372248925386,13.61205699042374,0.0
LT 138 kV MOGI GUACU I / MOGI MIRIM II C 2 SP,1996,33.64023852947806,7.586630873583475,45.15850734646202,13.614623250476445,0.0
LT 138 kV MOGI GUACU I / S.J.B.VISTAII C 1 SP,1996,46.31176489383471,12.32595561677026,34.49955505278522,6.862724436609808,0.0
LT 138 kV MOGI GUACU I / S.J.B.VISTAII C 2 SP,1996,46.308884046129776,12.325222240499635,34.50033103264512,6.865562680725471,0.0
LT 138 kV MOGI MIRIM 3 / JAGUARIUNA C 1 SP,1996,33.18227818087788,6.4561688060658025,56.64087131475541,3.7206816983009086,0.0
LT 138 kV MOGI MIRIM 3 / JAGUARIUNA C 2 SP,1996,33.18370317041258,6.455517744705455,56.64061526777499,3.72016381710698,0.0
LT 138 kV MOGI MIRIM 3 / MOGI GUACU I C 1 SP,1996,32.561234343391625,8.649284923840336,49.3837446166642,9.405736116103839,0.0
LT 138 kV MOGI MIRIM 3 / MOGI GUACU I C 2 SP,1996,32.56188935181792,8.653092635293985,49.38138837365326,9.403629639234833,0.0
LT 138 kV MOGI MIRIM 3 / MOGI MIRIM II C 1 SP,1996,31.524086467531912,9.161899060122241,49.49478134173125,9.8192331306146,0.0
LT 138 kV MOGI MIRIM 3 / MOGI MIRIM II C 2 SP,1996,31.52410238245012,9.16290559976548,49.497065451725,9.8159265660594,0.0
LT 138 kV MOGI MIRIM 3 / S.J.B.VISTAII C 1 SP,1996,42.19162491495021,11.396053689614646,41.96548524772685,4.446836147708295,0.0
LT 138 kV MOGI MIRIM 3 / S.J.B.VISTAII C 2 SP,1996,42.1916233747756,11.393242134773772,41.96589518640361,4.4492393040470235,0.0
LT 138 kV MOGI MIRIM II / BRA. PAULISTA C 1 SP,1996,41.12441531084491,12.182882237427442,41.30624739505871,5.386455056668937,0.0
LT 138 kV MOGI MIRIM II / BRA. PAULISTA C 2 SP,1996,41.124829490252104,12.182949113614523,41.30561623526853,5.386605160864842,0.0
LT 138 kV MONGAGUA / PERUIBE C 1 SP,1996,0.07085415011734325,72.87745092897134,10.3806574845537,16.67103743635762,0.0
LT 138 kV MONGAGUA / PERUIBE C 2 SP,1996,0.07095397814350442,72.87545764839061,10.382169188997937,16.671419184467947,0.0
LT 138 kV N.AVANHANDAVA / PROMISSAO C 1 SP,1996,68.63702460924702,5.491413636911248,14.25671022863923,11.614851525202505,0.0
LT 138 kV N.AVANHANDAVA / S.J.RIO PRETO C 1 SP,1996,67.85204446421864,6.665339411010105,18.239851255035635,7.242764869735628,0.0
LT 138 kV N.AVANHANDAVA / S.J.RIO PRETO C 2 SP,1996,67.85173397375304,6.665510199417889,18.240362368971223,7.242393457857848,0.0
LT 138 kV PARAIBUNA / CARAGUATATUBA C 1 SP,1996,26.18836698094113,38.20454042655344,16.168173709207473,19.43891888329795,0.0
LT 138 kV PARAIBUNA / CARAGUATATUBA C 2 SP,1996,25.908142601510022,38.852983820919725,16.07824511570997,19.160628461860284,0.0
LT 138 kV PARAIBUNA / TAUBATE C 1 SP,1996,42.22667705539936,14.274703948396235,26.622450077791505,16.876168918412905,0.0
LT 138 kV PARAIBUNA / TAUBATE C 2 SP,1996,42.22507719589777,14.274631381837573,26.623445231215666,16.876846191048998,0.0
LT 138 kV PEDRANOPOLIS 01 / AGUA VERMELHA C 1 SP,1996,66.40559074791591,7.2807551933597345,19.090214174723705,7.2234398840006575,0.0
LT 138 kV PEDRANOPOLIS 01 / VOTUPORANGA 2 C 1 SP,1996,72.7214824376656,7.5791116546262955,17.166870484860837,2.5325354228472645,0.0
LT 138 kV PERUIBE / REGISTRO C 1 SP,1996,2.4002631132053165,62.862703201568934,31.20610749378223,3.5309261914435184,0.0
LT 138 kV PERUIBE / REGISTRO C 2 SP,1996,2.40060160138033,62.85967733787807,31.20771333794542,3.5320077227961852,0.0
LT 138 kV PIONEIROS 2 / INTERLAGOS ELK C 1 SP,1996,71.53010782499797,3.8727035086031787,8.947098419308539,15.65009024709031,0.0
LT 138 kV PIONEIROS 2 / JALES C 1 SP,1996,75.95853917997908,5.008834877934442,15.80676859831957,3.2258573437669034,0.0
LT 138 kV PORTO PRIMAVERA / IVINHEMA C 1 SP,1996,39.376618053557955,25.103549254877464,11.446282165083748,24.073550526480833,0.0
LT 138 kV PRE. PRUDENTE / CAPIVARA C 1 SP,1996,69.61238111573951,5.840321850553994,16.763834044105216,7.783462989601285,0.0
LT 138 kV PRE. PRUDENTE / COCAL 2 C 1 SP,1996,77.53675276822227,6.448675535644538,12.922586246652957,3.0919854494802377,0.0
LT 138 kV PROMISSAO / CATANDUVA C 1 SP,1996,63.487240009285415,7.605054662728651,22.30175080587704,6.605954522108891,0.0
LT 138 kV PROMISSAO / UT.CERRADINHO C 1 SP,1996,66.64289544038823,7.942652879355425,17.75710602999691,7.657345650259444,0.0
LT 138 kV REGISTRO / CAPAO BONITO C 1 SP,1996,20.213128669264055,49.444753360850754,28.59528593978906,1.7468320300961342,0.0
LT 138 kV REGISTRO / CAPAO BONITO C 2 SP,1996,20.21327963749333,49.44590688098696,28.593856372341612,1.7469571091780973,0.0
LT 138 kV RIBEIRAOPRETO / P.FERREIRA C 1 SP,1996,51.8282811366047,20.260076480768156,24.300961592139785,3.6106807904873555,0.0
LT 138 kV RIBEIRAOPRETO / P.FERREIRA C 2 SP,1996,51.82598289867726,20.258443053083703,24.30399134074911,3.611582707489929,0.0
LT 138 kV RIO CLARO-I / LIMEIRA I C 1 SP,1996,45.883415997074735,6.953364523659957,32.3813720618431,14.781847417422204,0.0
LT 138 kV RIO CLARO-I / LIMEIRA I C 2 SP,1996,45.885908274604134,6.952786882171175,32.37596533922267,14.785339504002026,0.0
LT 138 kV RIO PARDO / SAO SEBASTIAO C 1 SP,1996,1.5021425965976785,77.49049083906914,8.50828363907658,12.4990829252566,0.0
LT 138 kV RIO PARDO / SAO SEBASTIAO C 2 SP,1996,1.5027960437943533,77.49267407594162,8.507268060624346,12.497261819639677,0.0
LT 138 kV RIO VERMELHO / DRACENA C 1 SP,1996,83.94430870976426,4.54663205855611,9.5940150318398,1.9150441998398275,0.0
LT 138 kV ROSANA / ALCIDIA C 1 SP,1996,66.4623807352278,9.362741269453354,20.293529279863748,3.881348715455102,0.0
LT 138 kV ROSANA / MIRANTE PAR 2 C 1 SP,1996,72.46961338745677,10.824146514935988,14.375672206224197,2.330567891383039,0.0
LT 138 kV S.J.B.VISTAII / POCOS CALDAS C 1 SP/MG,1996,41.83293500199802,19.828161813302653,32.80748506575649,5.53141811894284,0.0
LT 138 kV S.J.B.VISTAII / POCOS CALDAS C 2 SP/MG,1996,41.82874919807334,19.830076407911665,32.80847445545361,5.532699938561386,0.0
LT 138 kV S.J.B.VISTAII / SAO JOAO C 1 SP,1996,50.585022339880084,12.098274545093075,33.84737728761419,3.469325827412655,0.0
LT 138 kV S.J.RIO PRETO / CATANDUVA C 1 SP,1996,57.38431075710478,5.573358334069779,30.07619333049001,6.966137578335427,0.0
LT 138 kV S.J.RIO PRETO / CATANDUVA C 2 SP,1996,57.38515240331631,5.573211800875121,30.075953517292696,6.965682278515868,0.0
LT 138 kV SANTA BARBARA / LIMEIRA I C 1 SP,1996,40.360554223032985,5.4893078102594215,39.26105436385291,14.889083602854686,0.0
LT 138 kV SANTA BARBARA / LIMEIRA I C 2 SP,1996,40.36714301884396,5.488096103568639,39.25759735556903,14.887163522018366,0.0
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 1 SP,1996,34.388572171579426,7.471881791081681,47.75981566093378,10.379730376405112,0.0
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,1996,34.39145460726339,7.473009248947918,47.756605287640255,10.378930856148434,0.0
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,1996,1.3568395623752938,57.10378998073567,25.24470049674065,16.294669960148386,0.0
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,1996,1.4199774977217112,57.71237527314969,24.85112061524044,16.016526613888164,0.0
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,1996,3.9968250780867947,66.85558351178533,19.597899836108894,9.549691574018988,0.0
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,1996,3.9963358638315896,66.8551012956837,19.597834083958467,9.550728756526244,0.0
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,1996,42.72801948462254,20.64192410647611,31.82007743299289,4.809978975908459,0.0
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,1996,42.73140708048977,20.642123848263076,31.817116640035472,4.809352431211683,0.0
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,1996,51.43174872498698,9.850110222705549,27.87717292681409,10.840968125493381,0.0
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,1996,51.43395299320285,9.850135124068462,27.878797805257555,10.837114077471133,0.0
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,1996,41.084555583187786,14.54427302932161,41.213188387983216,3.157982999507384,0.0
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,1996,1.9656627263237858,62.84450674667585,15.9004585225627,19.289372004437666,0.0
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,1996,1.9654660417898868,62.84997356885961,15.897067441069485,19.28749294828102,0.0
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,1996,43.05772637282484,14.624857966527237,19.36406218213033,22.95335347851759,0.0
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,1996,43.059521712486635,14.62848239605223,19.357767892364222,22.954227999096915,0.0
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,1996,5.852307131718975,59.35225622531709,23.996741990279556,10.798694652684375,0.0
LT 138 kV TIETE / CERQUILHO III C 1 SP,1996,66.07131193986905,5.706120244237834,22.114150648635384,6.108417167257726,0.0
LT 138 kV TIETE / CERQUILHO III C 2 SP,1996,66.07007035977546,5.707136037722863,22.115593328615624,6.1072002738860585,0.0
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,1996,77.36431729553063,4.892359155006763,13.01208041333383,4.731243136128787,0.0
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,1996,77.51523343963017,4.84095628379632,13.200072631552713,4.443737645020803,0.0
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,1996,50.19539529321948,7.452226747116522,4.99697364008883,37.35540431957517,0.0
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,1996,72.62250747008453,3.4031520626886684,15.65070536249232,8.323635104734482,0.0
LT 138 kV UH BARRA BONITA / BARIRI C 2 SP,1996,72.61989404645321,3.4034686275674697,15.650602432728185,8.326034893251132,0.0
LT 138 kV UH BARRA BONITA / BOTUCATU C 1 SP,1996,59.55469398843983,15.742973649855998,17.40795066696523,7.2943816947389415,0.0
LT 138 kV UH BARRA BONITA / BOTUCATU C 2 SP,1996,59.555529458981454,15.740815421870836,17.409806045816264,7.293849073331445,0.0
LT 138 kV UH BARRA BONITA / RIO CLARO-I C 1 SP,1996,63.59239319235065,14.764648565971768,17.207405774055534,4.4355524676220535,0.0
LT 138 kV UH BARRA BONITA / RIO CLARO-I C 2 SP,1996,63.59196608788413,14.76480156249514,17.20750644560346,4.435725904017267,0.0
LT 138 kV UNIVALEM / VALPARAISO C 1 SP,1996,80.90544719859292,4.02547387554678,14.248108747817787,0.8209701780425132,0.0
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,1996,60.0312815719231,7.2556850559764925,29.962794862170597,2.7502385099298094,0.0
LT 138 kV VALPARAISO / BAGUACU C 1 SP,1996,73.1040524265045,3.6900751068398585,15.648595689575158,7.557276777080489,0.0
LT 138 kV VALPARAISO / BAGUACU C 2 SP,1996,73.10423609002703,3.689997599959469,15.64856010511364,7.557206204899854,0.0
LT 138 kV VALPARAISO / DA MATA C 1 SP,1996,79.515788055421,5.550761413177725,14.030084401856776,0.9033661295444995,0.0
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,1996,72.17269510548208,7.6996483190233445,18.335855015247553,1.7918015602470339,0.0
