linha,scenario,date_range,limit_ms,days_exceeding,total_days,n_cells,pct
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP3-7.0,2041-2060,8.384986461183585,254,7305,2,3.48
LT 138 kV CATANDUVA / IBITINGA C 1 SP,historical,1995-2014,8.384986461183585,107,7305,2,1.46
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP1-2.6,2021-2040,8.384986461183585,183,7305,2,2.51
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP1-2.6,2031-2050,8.384986461183585,197,7305,2,2.7
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP1-2.6,2041-2060,8.384986461183585,236,7305,2,3.23
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP2-4.5,2021-2040,8.384986461183585,289,7305,2,3.96
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP2-4.5,2031-2050,8.384986461183585,317,7305,2,4.34
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP2-4.5,2041-2060,8.384986461183585,336,7305,2,4.6
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP3-7.0,2021-2040,8.384986461183585,183,7305,2,2.51
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP3-7.0,2031-2050,8.384986461183585,219,7305,2,3.0
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP3-7.0,2041-2060,8.384986461183585,254,7305,2,3.48
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,historical,1995-2014,7.7752790099272975,120,7305,2,1.64
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP1-2.6,2021-2040,7.7752790099272975,179,7305,2,2.45
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP1-2.6,2031-2050,7.7752790099272975,195,7305,2,2.67
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP1-2.6,2041-2060,7.7752790099272975,202,7305,2,2.77
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP2-4.5,2021-2040,7.7752790099272975,367,7305,2,5.02
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP2-4.5,2031-2050,7.7752790099272975,458,7305,2,6.27
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP2-4.5,2041-2060,7.7752790099272975,506,7305,2,6.93
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP3-7.0,2021-2040,7.7752790099272975,197,7305,2,2.7
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP3-7.0,2031-2050,7.7752790099272975,229,7305,2,3.13
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP3-7.0,2041-2060,7.7752790099272975,256,7305,2,3.5
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,historical,1995-2014,7.7752790099272975,120,7305,2,1.64
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP1-2.6,2021-2040,7.7752790099272975,179,7305,2,2.45
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP1-2.6,2031-2050,7.7752790099272975,195,7305,2,2.67
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP1-2.6,2041-2060,7.7752790099272975,202,7305,2,2.77
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP2-4.5,2021-2040,7.7752790099272975,367,7305,2,5.02
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP2-4.5,2031-2050,7.7752790099272975,458,7305,2,6.27
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP2-4.5,2041-2060,7.7752790099272975,506,7305,2,6.93
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP3-7.0,2021-2040,7.7752790099272975,197,7305,2,2.7
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP3-7.0,2031-2050,7.7752790099272975,229,7305,2,3.13
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP3-7.0,2041-2060,7.7752790099272975,256,7305,2,3.5
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,historical,1995-2014,9.114776236538011,104,7305,3,1.42
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP1-2.6,2021-2040,9.114776236538011,145,7305,3,1.98
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP1-2.6,2031-2050,9.114776236538011,168,7305,3,2.3
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP1-2.6,2041-2060,9.114776236538011,192,7305,3,2.63
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP2-4.5,2021-2040,9.114776236538011,189,7305,3,2.59
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP2-4.5,2031-2050,9.114776236538011,183,7305,3,2.51
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP2-4.5,2041-2060,9.114776236538011,216,7305,3,2.96
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP3-7.0,2021-2040,9.114776236538011,132,7305,3,1.81
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP3-7.0,2031-2050,9.114776236538011,148,7305,3,2.03
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP3-7.0,2041-2060,9.114776236538011,168,7305,3,2.3
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,historical,1995-2014,7.059857719455925,74,7305,1,1.01
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP1-2.6,2021-2040,7.059857719455925,128,7305,1,1.75
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP1-2.6,2031-2050,7.059857719455925,138,7305,1,1.89
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP1-2.6,2041-2060,7.059857719455925,162,7305,1,2.22
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP2-4.5,2021-2040,7.059857719455925,253,7305,1,3.46
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP2-4.5,2031-2050,7.059857719455925,318,7305,1,4.35
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP2-4.5,2041-2060,7.059857719455925,352,7305,1,4.82
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP3-7.0,2021-2040,7.059857719455925,153,7305,1,2.09
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP3-7.0,2031-2050,7.059857719455925,193,7305,1,2.64
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP3-7.0,2041-2060,7.059857719455925,215,7305,1,2.94
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,historical,1995-2014,7.059857719455925,74,7305,1,1.01
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP1-2.6,2021-2040,7.059857719455925,128,7305,1,1.75
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP1-2.6,2031-2050,7.059857719455925,138,7305,1,1.89
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP1-2.6,2041-2060,7.059857719455925,162,7305,1,2.22
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP2-4.5,2021-2040,7.059857719455925,253,7305,1,3.46
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP2-4.5,2031-2050,7.059857719455925,318,7305,1,4.35
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP2-4.5,2041-2060,7.059857719455925,352,7305,1,4.82
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP3-7.0,2021-2040,7.059857719455925,153,7305,1,2.09
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP3-7.0,2031-2050,7.059857719455925,193,7305,1,2.64
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP3-7.0,2041-2060,7.059857719455925,215,7305,1,2.94
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,historical,1995-2014,6.91997610147378,117,7305,2,1.6
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP1-2.6,2021-2040,6.91997610147378,190,7305,2,2.6
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP1-2.6,2031-2050,6.91997610147378,216,7305,2,2.96
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP1-2.6,2041-2060,6.91997610147378,246,7305,2,3.37
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP2-4.5,2021-2040,6.91997610147378,332,7305,2,4.54
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP2-4.5,2031-2050,6.91997610147378,432,7305,2,5.91
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP2-4.5,2041-2060,6.91997610147378,471,7305,2,6.45
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP3-7.0,2021-2040,6.91997610147378,218,7305,2,2.98
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP3-7.0,2031-2050,6.91997610147378,265,7305,2,3.63
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP3-7.0,2041-2060,6.91997610147378,303,7305,2,4.15
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,historical,1995-2014,6.91997610147378,117,7305,2,1.6
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP1-2.6,2021-2040,6.91997610147378,190,7305,2,2.6
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP1-2.6,2031-2050,6.91997610147378,216,7305,2,2.96
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP1-2.6,2041-2060,6.91997610147378,246,7305,2,3.37
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP2-4.5,2021-2040,6.91997610147378,332,7305,2,4.54
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP2-4.5,2031-2050,6.91997610147378,432,7305,2,5.91
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP2-4.5,2041-2060,6.91997610147378,471,7305,2,6.45
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP3-7.0,2021-2040,6.91997610147378,218,7305,2,2.98
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP3-7.0,2031-2050,6.91997610147378,265,7305,2,3.63
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP3-7.0,2041-2060,6.91997610147378,303,7305,2,4.15
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,historical,1995-2014,7.059857719455925,74,7305,1,1.01
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP1-2.6,2021-2040,7.059857719455925,128,7305,1,1.75
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP1-2.6,2031-2050,7.059857719455925,138,7305,1,1.89
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP1-2.6,2041-2060,7.059857719455925,162,7305,1,2.22
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP2-4.5,2021-2040,7.059857719455925,253,7305,1,3.46
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP2-4.5,2031-2050,7.059857719455925,318,7305,1,4.35
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP2-4.5,2041-2060,7.059857719455925,352,7305,1,4.82
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP3-7.0,2021-2040,7.059857719455925,153,7305,1,2.09
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP3-7.0,2031-2050,7.059857719455925,193,7305,1,2.64
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP3-7.0,2041-2060,7.059857719455925,215,7305,1,2.94
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,historical,1995-2014,7.059857719455925,74,7305,1,1.01
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP1-2.6,2021-2040,7.059857719455925,128,7305,1,1.75
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP1-2.6,2031-2050,7.059857719455925,138,7305,1,1.89
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP1-2.6,2041-2060,7.059857719455925,162,7305,1,2.22
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP2-4.5,2021-2040,7.059857719455925,253,7305,1,3.46
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP2-4.5,2031-2050,7.059857719455925,318,7305,1,4.35
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP2-4.5,2041-2060,7.059857719455925,352,7305,1,4.82
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP3-7.0,2021-2040,7.059857719455925,153,7305,1,2.09
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP3-7.0,2031-2050,7.059857719455925,193,7305,1,2.64
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP3-7.0,2041-2060,7.059857719455925,215,7305,1,2.94
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,historical,1995-2014,8.768210883987063,116,7305,3,1.59
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,SSP1-2.6,2021-2040,8.768210883987063,167,7305,3,2.29
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,SSP1-2.6,2031-2050,8.768210883987063,177,7305,3,2.42
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,SSP1-2.6,2041-2060,8.768210883987063,183,7305,3,2.51
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,SSP2-4.5,2021-2040,8.768210883987063,183,7305,3,2.51
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,SSP2-4.5,2031-2050,8.768210883987063,184,7305,3,2.52
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,SSP2-4.5,2041-2060,8.768210883987063,206,7305,3,2.82
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,SSP3-7.0,2021-2040,8.768210883987063,143,7305,3,1.96
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,SSP3-7.0,2031-2050,8.768210883987063,156,7305,3,2.14
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,SSP3-7.0,2041-2060,8.768210883987063,178,7305,3,2.44
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,historical,1995-2014,8.768210883987063,116,7305,3,1.59
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,SSP1-2.6,2021-2040,8.768210883987063,167,7305,3,2.29
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,SSP1-2.6,2031-2050,8.768210883987063,177,7305,3,2.42
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,SSP1-2.6,2041-2060,8.768210883987063,183,7305,3,2.51
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,SSP2-4.5,2021-2040,8.768210883987063,183,7305,3,2.51
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,SSP2-4.5,2031-2050,8.768210883987063,184,7305,3,2.52
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,SSP2-4.5,2041-2060,8.768210883987063,206,7305,3,2.82
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,SSP3-7.0,2021-2040,8.768210883987063,143,7305,3,1.96
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,SSP3-7.0,2031-2050,8.768210883987063,156,7305,3,2.14
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,SSP3-7.0,2041-2060,8.768210883987063,178,7305,3,2.44
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,historical,1995-2014,9.059905189451793,74,7305,1,1.01
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,SSP1-2.6,2021-2040,9.059905189451793,87,7305,1,1.19
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,SSP1-2.6,2031-2050,9.059905189451793,103,7305,1,1.41
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,SSP1-2.6,2041-2060,9.059905189451793,107,7305,1,1.46
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,SSP2-4.5,2021-2040,9.059905189451793,100,7305,1,1.37
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,SSP2-4.5,2031-2050,9.059905189451793,105,7305,1,1.44
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,SSP2-4.5,2041-2060,9.059905189451793,118,7305,1,1.62
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,SSP3-7.0,2021-2040,9.059905189451793,80,7305,1,1.1
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,SSP3-7.0,2031-2050,9.059905189451793,94,7305,1,1.29
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,SSP3-7.0,2041-2060,9.059905189451793,106,7305,1,1.45
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,historical,1995-2014,9.059905189451793,74,7305,1,1.01
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,SSP1-2.6,2021-2040,9.059905189451793,87,7305,1,1.19
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,SSP1-2.6,2031-2050,9.059905189451793,103,7305,1,1.41
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,SSP1-2.6,2041-2060,9.059905189451793,107,7305,1,1.46
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,SSP2-4.5,2021-2040,9.059905189451793,100,7305,1,1.37
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,SSP2-4.5,2031-2050,9.059905189451793,105,7305,1,1.44
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,SSP2-4.5,2041-2060,9.059905189451793,118,7305,1,1.62
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,SSP3-7.0,2021-2040,9.059905189451793,80,7305,1,1.1
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,SSP3-7.0,2031-2050,9.059905189451793,94,7305,1,1.29
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,SSP3-7.0,2041-2060,9.059905189451793,106,7305,1,1.45
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,historical,1995-2014,9.494691378904236,74,7305,1,1.01
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,SSP1-2.6,2021-2040,9.494691378904236,89,7305,1,1.22
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,SSP1-2.6,2031-2050,9.494691378904236,112,7305,1,1.53
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,SSP1-2.6,2041-2060,9.494691378904236,118,7305,1,1.62
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,SSP2-4.5,2021-2040,9.494691378904236,119,7305,1,1.63
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,SSP2-4.5,2031-2050,9.494691378904236,133,7305,1,1.82
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,SSP2-4.5,2041-2060,9.494691378904236,138,7305,1,1.89
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,SSP3-7.0,2021-2040,9.494691378904236,116,7305,1,1.59
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,SSP3-7.0,2031-2050,9.494691378904236,107,7305,1,1.46
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,SSP3-7.0,2041-2060,9.494691378904236,90,7305,1,1.23
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,historical,1995-2014,9.494691378904236,74,7305,1,1.01
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,SSP1-2.6,2021-2040,9.494691378904236,89,7305,1,1.22
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,SSP1-2.6,2031-2050,9.494691378904236,112,7305,1,1.53
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,SSP1-2.6,2041-2060,9.494691378904236,118,7305,1,1.62
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,SSP2-4.5,2021-2040,9.494691378904236,119,7305,1,1.63
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,SSP2-4.5,2031-2050,9.494691378904236,133,7305,1,1.82
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,SSP2-4.5,2041-2060,9.494691378904236,138,7305,1,1.89
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,SSP3-7.0,2021-2040,9.494691378904236,116,7305,1,1.59
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,SSP3-7.0,2031-2050,9.494691378904236,107,7305,1,1.46
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,SSP3-7.0,2041-2060,9.494691378904236,90,7305,1,1.23
LT 138 kV FERRARI / LIMOEIRO C 1 SP,historical,1995-2014,7.059857719455925,74,7305,1,1.01
LT 138 kV FERRARI / LIMOEIRO C 1 SP,SSP1-2.6,2021-2040,7.059857719455925,128,7305,1,1.75
LT 138 kV FERRARI / LIMOEIRO C 1 SP,SSP1-2.6,2031-2050,7.059857719455925,138,7305,1,1.89
LT 138 kV FERRARI / LIMOEIRO C 1 SP,SSP1-2.6,2041-2060,7.059857719455925,162,7305,1,2.22
LT 138 kV FERRARI / LIMOEIRO C 1 SP,SSP2-4.5,2021-2040,7.059857719455925,253,7305,1,3.46
LT 138 kV FERRARI / LIMOEIRO C 1 SP,SSP2-4.5,2031-2050,7.059857719455925,318,7305,1,4.35
LT 138 kV FERRARI / LIMOEIRO C 1 SP,SSP2-4.5,2041-2060,7.059857719455925,352,7305,1,4.82
LT 138 kV FERRARI / LIMOEIRO C 1 SP,SSP3-7.0,2021-2040,7.059857719455925,153,7305,1,2.09
LT 138 kV FERRARI / LIMOEIRO C 1 SP,SSP3-7.0,2031-2050,7.059857719455925,193,7305,1,2.64
LT 138 kV FERRARI / LIMOEIRO C 1 SP,SSP3-7.0,2041-2060,7.059857719455925,215,7305,1,2.94
LT 138 kV FERRARI / P.FERREIRA C 1 SP,historical,1995-2014,7.059857719455925,74,7305,1,1.01
LT 138 kV FERRARI / P.FERREIRA C 1 SP,SSP1-2.6,2021-2040,7.059857719455925,128,7305,1,1.75
LT 138 kV FERRARI / P.FERREIRA C 1 SP,SSP1-2.6,2031-2050,7.059857719455925,138,7305,1,1.89
LT 138 kV FERRARI / P.FERREIRA C 1 SP,SSP1-2.6,2041-2060,7.059857719455925,162,7305,1,2.22
LT 138 kV FERRARI / P.FERREIRA C 1 SP,SSP2-4.5,2021-2040,7.059857719455925,253,7305,1,3.46
LT 138 kV FERRARI / P.FERREIRA C 1 SP,SSP2-4.5,2031-2050,7.059857719455925,318,7305,1,4.35
LT 138 kV FERRARI / P.FERREIRA C 1 SP,SSP2-4.5,2041-2060,7.059857719455925,352,7305,1,4.82
LT 138 kV FERRARI / P.FERREIRA C 1 SP,SSP3-7.0,2021-2040,7.059857719455925,153,7305,1,2.09
LT 138 kV FERRARI / P.FERREIRA C 1 SP,SSP3-7.0,2031-2050,7.059857719455925,193,7305,1,2.64
LT 138 kV FERRARI / P.FERREIRA C 1 SP,SSP3-7.0,2041-2060,7.059857719455925,215,7305,1,2.94
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,historical,1995-2014,8.999531096925901,74,7305,1,1.01
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,SSP1-2.6,2021-2040,8.999531096925901,101,7305,1,1.38
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,SSP1-2.6,2031-2050,8.999531096925901,122,7305,1,1.67
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,SSP1-2.6,2041-2060,8.999531096925901,147,7305,1,2.01
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,SSP2-4.5,2021-2040,8.999531096925901,160,7305,1,2.19
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,SSP2-4.5,2031-2050,8.999531096925901,150,7305,1,2.05
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,SSP2-4.5,2041-2060,8.999531096925901,179,7305,1,2.45
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,SSP3-7.0,2021-2040,8.999531096925901,96,7305,1,1.31
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,SSP3-7.0,2031-2050,8.999531096925901,119,7305,1,1.63
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,SSP3-7.0,2041-2060,8.999531096925901,136,7305,1,1.86
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,historical,1995-2014,8.999531096925901,74,7305,1,1.01
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP1-2.6,2021-2040,8.999531096925901,101,7305,1,1.38
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP1-2.6,2031-2050,8.999531096925901,122,7305,1,1.67
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP1-2.6,2041-2060,8.999531096925901,147,7305,1,2.01
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP2-4.5,2021-2040,8.999531096925901,160,7305,1,2.19
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP2-4.5,2031-2050,8.999531096925901,150,7305,1,2.05
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP2-4.5,2041-2060,8.999531096925901,179,7305,1,2.45
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP3-7.0,2021-2040,8.999531096925901,96,7305,1,1.31
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP3-7.0,2031-2050,8.999531096925901,119,7305,1,1.63
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP3-7.0,2041-2060,8.999531096925901,136,7305,1,1.86
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,historical,1995-2014,9.123638272025682,93,7305,2,1.27
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP1-2.6,2021-2040,9.123638272025682,125,7305,2,1.71
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP1-2.6,2031-2050,9.123638272025682,146,7305,2,2.0
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP1-2.6,2041-2060,9.123638272025682,168,7305,2,2.3
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP2-4.5,2021-2040,9.123638272025682,182,7305,2,2.49
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP2-4.5,2031-2050,9.123638272025682,172,7305,2,2.35
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP2-4.5,2041-2060,9.123638272025682,200,7305,2,2.74
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP3-7.0,2021-2040,9.123638272025682,112,7305,2,1.53
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP3-7.0,2031-2050,9.123638272025682,131,7305,2,1.79
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP3-7.0,2041-2060,9.123638272025682,148,7305,2,2.03
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,historical,1995-2014,8.999531096925901,74,7305,1,1.01
