linha,scenario,date_range,limit_K,limit_C,days_exceeding,total_days,pct
LT 88 kV ASSIS / DECASA C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,501,7305,6.86
LT 88 kV ASSIS / DECASA C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,607,7305,8.31
LT 88 kV ASSIS / DECASA C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,677,7305,9.27
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,147,7305,2.01
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,260,7305,3.56
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,284,7305,3.89
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,331,7305,4.53
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,582,7305,7.97
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,714,7305,9.77
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,812,7305,11.12
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,285,7305,3.9
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,343,7305,4.7
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,421,7305,5.76
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,147,7305,2.01
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,260,7305,3.56
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,284,7305,3.89
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,331,7305,4.53
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,582,7305,7.97
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,714,7305,9.77
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,812,7305,11.12
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,285,7305,3.9
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,343,7305,4.7
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,421,7305,5.76
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,381,7305,5.22
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,594,7305,8.13
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,613,7305,8.39
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,670,7305,9.17
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,858,7305,11.75
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,978,7305,13.39
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,1102,7305,15.09
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,594,7305,8.13
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,723,7305,9.9
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,803,7305,10.99
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,394,7305,5.39
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,626,7305,8.57
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,649,7305,8.88
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,690,7305,9.45
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,781,7305,10.69
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,838,7305,11.47
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,908,7305,12.43
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,593,7305,8.12
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,701,7305,9.6
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,804,7305,11.01
LT 88 kV CANOAS II / DECASA C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,317,7305,4.34
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,500,7305,6.84
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,521,7305,7.13
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,574,7305,7.86
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,665,7305,9.1
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,720,7305,9.86
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,797,7305,10.91
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,501,7305,6.86
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,607,7305,8.31
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,677,7305,9.27
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,317,7305,4.34
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,500,7305,6.84
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,521,7305,7.13
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,574,7305,7.86
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,665,7305,9.1
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,720,7305,9.86
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,797,7305,10.91
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,501,7305,6.86
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,607,7305,8.31
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,677,7305,9.27
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,268,7305,3.67
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,364,7305,4.98
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,386,7305,5.28
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,390,7305,5.34
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,675,7305,9.24
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,814,7305,11.14
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,928,7305,12.7
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,391,7305,5.35
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,439,7305,6.01
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,506,7305,6.93
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,381,7305,5.22
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,594,7305,8.13
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,613,7305,8.39
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,670,7305,9.17
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,858,7305,11.75
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,978,7305,13.39
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,1102,7305,15.09
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,594,7305,8.13
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,723,7305,9.9
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,803,7305,10.99
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,317,7305,4.34
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,500,7305,6.84
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,521,7305,7.13
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,574,7305,7.86
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,665,7305,9.1
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,720,7305,9.86
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,797,7305,10.91
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,501,7305,6.86
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,607,7305,8.31
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,677,7305,9.27
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,317,7305,4.34
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,500,7305,6.84
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,521,7305,7.13
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,574,7305,7.86
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,665,7305,9.1
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,720,7305,9.86
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,797,7305,10.91
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,501,7305,6.86
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,607,7305,8.31
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,677,7305,9.27
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,190,7305,2.6
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,215,7305,2.94
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,238,7305,3.26
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,167,7305,2.29
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,269,7305,3.68
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,305,7305,4.18
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,366,7305,5.01
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,237,7305,3.24
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,239,7305,3.27
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,245,7305,3.35
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,82,7305,1.12
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,116,7305,1.59
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,126,7305,1.72
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,136,7305,1.86
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,194,7305,2.66
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,245,7305,3.35
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,281,7305,3.85
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,128,7305,1.75
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,144,7305,1.97
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,153,7305,2.09
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,82,7305,1.12
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,116,7305,1.59
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,126,7305,1.72
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,136,7305,1.86
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,194,7305,2.66
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,245,7305,3.35
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,281,7305,3.85
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,128,7305,1.75
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,144,7305,1.97
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,153,7305,2.09
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,128,7305,1.75
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,187,7305,2.56
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,208,7305,2.85
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,236,7305,3.23
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,424,7305,5.8
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,557,7305,7.62
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,628,7305,8.6
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,221,7305,3.03
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,254,7305,3.48
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,292,7305,4.0
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,128,7305,1.75
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,187,7305,2.56
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,208,7305,2.85
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,236,7305,3.23
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,424,7305,5.8
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,557,7305,7.62
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,628,7305,8.6
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,221,7305,3.03
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,254,7305,3.48
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,292,7305,4.0
LT 88 kV OURINHOS / CHAVANTES C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,317,7305,4.34
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,500,7305,6.84
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,521,7305,7.13
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,574,7305,7.86
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,665,7305,9.1
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,720,7305,9.86
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,797,7305,10.91
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,501,7305,6.86
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2031-2050,7.206084472841335,-265.94391552715865,607,7305,8.31
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2041-2060,7.206084472841335,-265.94391552715865,677,7305,9.27
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,historical,1995-2014,7.206084472841335,-265.94391552715865,738,7305,10.1
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2021-2040,7.206084472841335,-265.94391552715865,947,7305,12.96
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2031-2050,7.206084472841335,-265.94391552715865,979,7305,13.4
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2041-2060,7.206084472841335,-265.94391552715865,1035,7305,14.17
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2021-2040,7.206084472841335,-265.94391552715865,1087,7305,14.88
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2031-2050,7.206084472841335,-265.94391552715865,1148,7305,15.72
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2041-2060,7.206084472841335,-265.94391552715865,1198,7305,16.4
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP3-7.0,2021-2040,7.206084472841335,-265.94391552715865,884,7305,12.1
