linha,scenario,date_range,limit_K,limit_C,days_exceeding,total_days,pct
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,230,7305,3.15
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,322,7305,4.41
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,358,7305,4.9
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,407,7305,5.57
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,190,7305,2.6
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,235,7305,3.22
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,268,7305,3.67
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,103,7305,1.41
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,205,7305,2.81
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,207,7305,2.83
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,246,7305,3.37
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,267,7305,3.66
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,286,7305,3.92
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,336,7305,4.6
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,195,7305,2.67
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,237,7305,3.24
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,275,7305,3.76
LT 88 kV CANOAS II / DECASA C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,82,7305,1.12
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,155,7305,2.12
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,158,7305,2.16
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,187,7305,2.56
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,233,7305,3.19
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,246,7305,3.37
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,280,7305,3.83
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,156,7305,2.14
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,194,7305,2.66
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,225,7305,3.08
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,82,7305,1.12
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,155,7305,2.12
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,158,7305,2.16
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,187,7305,2.56
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,233,7305,3.19
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,246,7305,3.37
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,280,7305,3.83
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,156,7305,2.14
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,194,7305,2.66
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,225,7305,3.08
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,72,7305,0.99
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,116,7305,1.59
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,125,7305,1.71
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,128,7305,1.75
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,244,7305,3.34
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,305,7305,4.18
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,354,7305,4.85
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,131,7305,1.79
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,149,7305,2.04
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,166,7305,2.27
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,114,7305,1.56
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,194,7305,2.66
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,202,7305,2.77
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,230,7305,3.15
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,322,7305,4.41
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,358,7305,4.9
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,407,7305,5.57
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,190,7305,2.6
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,235,7305,3.22
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,268,7305,3.67
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,82,7305,1.12
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,155,7305,2.12
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,158,7305,2.16
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,187,7305,2.56
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,233,7305,3.19
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,246,7305,3.37
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,280,7305,3.83
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,156,7305,2.14
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,194,7305,2.66
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,225,7305,3.08
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,82,7305,1.12
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,155,7305,2.12
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,158,7305,2.16
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,187,7305,2.56
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,233,7305,3.19
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,246,7305,3.37
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,280,7305,3.83
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,156,7305,2.14
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,194,7305,2.66
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,225,7305,3.08
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,52,7305,0.71
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,69,7305,0.94
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,80,7305,1.1
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,56,7305,0.77
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,86,7305,1.18
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,102,7305,1.4
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,129,7305,1.77
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,78,7305,1.07
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,77,7305,1.05
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,77,7305,1.05
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,23,7305,0.31
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,28,7305,0.38
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,28,7305,0.38
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,37,7305,0.51
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,52,7305,0.71
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,58,7305,0.79
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,74,7305,1.01
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,37,7305,0.51
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,40,7305,0.55
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,39,7305,0.53
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,23,7305,0.31
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,28,7305,0.38
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,28,7305,0.38
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,37,7305,0.51
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,52,7305,0.71
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,58,7305,0.79
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,74,7305,1.01
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,37,7305,0.51
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,40,7305,0.55
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,39,7305,0.53
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,32,7305,0.44
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,56,7305,0.77
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,49,7305,0.67
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,60,7305,0.82
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,132,7305,1.81
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,177,7305,2.42
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,218,7305,2.98
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,60,7305,0.82
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,82,7305,1.12
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,86,7305,1.18
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,32,7305,0.44
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,56,7305,0.77
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,49,7305,0.67
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,60,7305,0.82
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,132,7305,1.81
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,177,7305,2.42
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,218,7305,2.98
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,60,7305,0.82
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,82,7305,1.12
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,86,7305,1.18
LT 88 kV OURINHOS / CHAVANTES C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,82,7305,1.12
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,155,7305,2.12
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,158,7305,2.16
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,187,7305,2.56
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,233,7305,3.19
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,246,7305,3.37
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,280,7305,3.83
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,156,7305,2.14
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,194,7305,2.66
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2041-2060,8.121393394470214,-265.0286066055298,225,7305,3.08
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,historical,1995-2014,8.121393394470214,-265.0286066055298,236,7305,3.23
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2021-2040,8.121393394470214,-265.0286066055298,370,7305,5.07
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2031-2050,8.121393394470214,-265.0286066055298,367,7305,5.02
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2041-2060,8.121393394470214,-265.0286066055298,434,7305,5.94
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2021-2040,8.121393394470214,-265.0286066055298,460,7305,6.3
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2031-2050,8.121393394470214,-265.0286066055298,475,7305,6.5
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2041-2060,8.121393394470214,-265.0286066055298,531,7305,7.27
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP3-7.0,2021-2040,8.121393394470214,-265.0286066055298,331,7305,4.53
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP3-7.0,2031-2050,8.121393394470214,-265.0286066055298,390,7305,5.34
