linha,scenario,date_range,limit_K,limit_C,days_exceeding,total_days,n_cells,pct
LT 138 kV CAPAO BONITO / ITAPEVA C 1 SP,SSP2-4.5,2041-2060,310.5313307006836,37.381330700683634,257,7305,2,3.52
LT 138 kV CAPAO BONITO / ITAPEVA C 1 SP,SSP3-7.0,2021-2040,310.5313307006836,37.381330700683634,140,7305,2,1.92
LT 138 kV CAPAO BONITO / ITAPEVA C 1 SP,SSP3-7.0,2031-2050,310.5313307006836,37.381330700683634,181,7305,2,2.48
LT 138 kV CAPAO BONITO / ITAPEVA C 1 SP,SSP3-7.0,2041-2060,310.5313307006836,37.381330700683634,257,7305,2,3.52
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,historical,1995-2014,310.5313307006836,37.381330700683634,98,7305,2,1.34
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,SSP1-2.6,2021-2040,310.5313307006836,37.381330700683634,104,7305,2,1.42
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,SSP1-2.6,2031-2050,310.5313307006836,37.381330700683634,142,7305,2,1.94
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,SSP1-2.6,2041-2060,310.5313307006836,37.381330700683634,121,7305,2,1.66
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,SSP2-4.5,2021-2040,310.5313307006836,37.381330700683634,120,7305,2,1.64
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,SSP2-4.5,2031-2050,310.5313307006836,37.381330700683634,177,7305,2,2.42
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,SSP2-4.5,2041-2060,310.5313307006836,37.381330700683634,257,7305,2,3.52
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,SSP3-7.0,2021-2040,310.5313307006836,37.381330700683634,140,7305,2,1.92
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,SSP3-7.0,2031-2050,310.5313307006836,37.381330700683634,181,7305,2,2.48
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,SSP3-7.0,2041-2060,310.5313307006836,37.381330700683634,257,7305,2,3.52
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,historical,1995-2014,315.4738600952149,42.32386009521491,100,7305,2,1.37
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,SSP1-2.6,2021-2040,315.4738600952149,42.32386009521491,158,7305,2,2.16
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,SSP1-2.6,2031-2050,315.4738600952149,42.32386009521491,194,7305,2,2.66
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,SSP1-2.6,2041-2060,315.4738600952149,42.32386009521491,136,7305,2,1.86
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,SSP2-4.5,2021-2040,315.4738600952149,42.32386009521491,129,7305,2,1.77
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,SSP2-4.5,2031-2050,315.4738600952149,42.32386009521491,145,7305,2,1.98
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,SSP2-4.5,2041-2060,315.4738600952149,42.32386009521491,199,7305,2,2.72
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,SSP3-7.0,2021-2040,315.4738600952149,42.32386009521491,180,7305,2,2.46
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,SSP3-7.0,2031-2050,315.4738600952149,42.32386009521491,161,7305,2,2.2
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,SSP3-7.0,2041-2060,315.4738600952149,42.32386009521491,164,7305,2,2.25
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,historical,1995-2014,308.34952404318966,35.19952404318968,145,7305,2,1.98
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,SSP1-2.6,2021-2040,308.34952404318966,35.19952404318968,174,7305,2,2.38
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,SSP1-2.6,2031-2050,308.34952404318966,35.19952404318968,196,7305,2,2.68
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,SSP1-2.6,2041-2060,308.34952404318966,35.19952404318968,233,7305,2,3.19
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,SSP2-4.5,2021-2040,308.34952404318966,35.19952404318968,192,7305,2,2.63
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,SSP2-4.5,2031-2050,308.34952404318966,35.19952404318968,242,7305,2,3.31
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,SSP2-4.5,2041-2060,308.34952404318966,35.19952404318968,332,7305,2,4.54
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,SSP3-7.0,2021-2040,308.34952404318966,35.19952404318968,257,7305,2,3.52
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,SSP3-7.0,2031-2050,308.34952404318966,35.19952404318968,301,7305,2,4.12
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,SSP3-7.0,2041-2060,308.34952404318966,35.19952404318968,367,7305,2,5.02
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,historical,1995-2014,308.34952404318966,35.19952404318968,145,7305,2,1.98
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,SSP1-2.6,2021-2040,308.34952404318966,35.19952404318968,174,7305,2,2.38
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,SSP1-2.6,2031-2050,308.34952404318966,35.19952404318968,196,7305,2,2.68
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,SSP1-2.6,2041-2060,308.34952404318966,35.19952404318968,233,7305,2,3.19
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,SSP2-4.5,2021-2040,308.34952404318966,35.19952404318968,192,7305,2,2.63
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,SSP2-4.5,2031-2050,308.34952404318966,35.19952404318968,242,7305,2,3.31
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,SSP2-4.5,2041-2060,308.34952404318966,35.19952404318968,332,7305,2,4.54
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,SSP3-7.0,2021-2040,308.34952404318966,35.19952404318968,257,7305,2,3.52
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,SSP3-7.0,2031-2050,308.34952404318966,35.19952404318968,301,7305,2,4.12
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,SSP3-7.0,2041-2060,308.34952404318966,35.19952404318968,367,7305,2,5.02
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,historical,1995-2014,317.84254146275134,44.692541462751365,101,7305,2,1.38
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,SSP1-2.6,2021-2040,317.84254146275134,44.692541462751365,144,7305,2,1.97
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,SSP1-2.6,2031-2050,317.84254146275134,44.692541462751365,164,7305,2,2.25
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,SSP1-2.6,2041-2060,317.84254146275134,44.692541462751365,160,7305,2,2.19
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,SSP2-4.5,2021-2040,317.84254146275134,44.692541462751365,122,7305,2,1.67
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,SSP2-4.5,2031-2050,317.84254146275134,44.692541462751365,149,7305,2,2.04
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,SSP2-4.5,2041-2060,317.84254146275134,44.692541462751365,241,7305,2,3.3
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,SSP3-7.0,2021-2040,317.84254146275134,44.692541462751365,160,7305,2,2.19
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,SSP3-7.0,2031-2050,317.84254146275134,44.692541462751365,168,7305,2,2.3
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,SSP3-7.0,2041-2060,317.84254146275134,44.692541462751365,193,7305,2,2.64
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,historical,1995-2014,317.84254146275134,44.692541462751365,101,7305,2,1.38
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,SSP1-2.6,2021-2040,317.84254146275134,44.692541462751365,144,7305,2,1.97
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,SSP1-2.6,2031-2050,317.84254146275134,44.692541462751365,164,7305,2,2.25
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,SSP1-2.6,2041-2060,317.84254146275134,44.692541462751365,160,7305,2,2.19
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,SSP2-4.5,2021-2040,317.84254146275134,44.692541462751365,122,7305,2,1.67
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,SSP2-4.5,2031-2050,317.84254146275134,44.692541462751365,149,7305,2,2.04
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,SSP2-4.5,2041-2060,317.84254146275134,44.692541462751365,241,7305,2,3.3
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,SSP3-7.0,2021-2040,317.84254146275134,44.692541462751365,160,7305,2,2.19
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,SSP3-7.0,2031-2050,317.84254146275134,44.692541462751365,168,7305,2,2.3
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,SSP3-7.0,2041-2060,317.84254146275134,44.692541462751365,193,7305,2,2.64
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,historical,1995-2014,317.73616013094517,44.58616013094519,74,7305,1,1.01
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,SSP1-2.6,2021-2040,317.73616013094517,44.58616013094519,129,7305,1,1.77
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,SSP1-2.6,2031-2050,317.73616013094517,44.58616013094519,149,7305,1,2.04
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,SSP1-2.6,2041-2060,317.73616013094517,44.58616013094519,149,7305,1,2.04
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,SSP2-4.5,2021-2040,317.73616013094517,44.58616013094519,102,7305,1,1.4
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,SSP2-4.5,2031-2050,317.73616013094517,44.58616013094519,133,7305,1,1.82
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,SSP2-4.5,2041-2060,317.73616013094517,44.58616013094519,226,7305,1,3.09
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,SSP3-7.0,2021-2040,317.73616013094517,44.58616013094519,146,7305,1,2.0
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,SSP3-7.0,2031-2050,317.73616013094517,44.58616013094519,152,7305,1,2.08
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,SSP3-7.0,2041-2060,317.73616013094517,44.58616013094519,170,7305,1,2.33
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,historical,1995-2014,317.73616013094517,44.58616013094519,74,7305,1,1.01
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,SSP1-2.6,2021-2040,317.73616013094517,44.58616013094519,129,7305,1,1.77
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,SSP1-2.6,2031-2050,317.73616013094517,44.58616013094519,149,7305,1,2.04
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,SSP1-2.6,2041-2060,317.73616013094517,44.58616013094519,149,7305,1,2.04
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,SSP2-4.5,2021-2040,317.73616013094517,44.58616013094519,102,7305,1,1.4
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,SSP2-4.5,2031-2050,317.73616013094517,44.58616013094519,133,7305,1,1.82
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,SSP2-4.5,2041-2060,317.73616013094517,44.58616013094519,226,7305,1,3.09
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,SSP3-7.0,2021-2040,317.73616013094517,44.58616013094519,146,7305,1,2.0
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,SSP3-7.0,2031-2050,317.73616013094517,44.58616013094519,152,7305,1,2.08
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,SSP3-7.0,2041-2060,317.73616013094517,44.58616013094519,170,7305,1,2.33
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,historical,1995-2014,316.54203730747975,43.39203730747977,92,7305,2,1.26
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP1-2.6,2021-2040,316.54203730747975,43.39203730747977,70,7305,2,0.96
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP1-2.6,2031-2050,316.54203730747975,43.39203730747977,74,7305,2,1.01
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP1-2.6,2041-2060,316.54203730747975,43.39203730747977,72,7305,2,0.99
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP2-4.5,2021-2040,316.54203730747975,43.39203730747977,50,7305,2,0.68
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP2-4.5,2031-2050,316.54203730747975,43.39203730747977,80,7305,2,1.1
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP2-4.5,2041-2060,316.54203730747975,43.39203730747977,135,7305,2,1.85
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP3-7.0,2021-2040,316.54203730747975,43.39203730747977,65,7305,2,0.89
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP3-7.0,2031-2050,316.54203730747975,43.39203730747977,77,7305,2,1.05
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,SSP3-7.0,2041-2060,316.54203730747975,43.39203730747977,100,7305,2,1.37
LT 138 kV CATANDUVA / IBITINGA C 1 SP,historical,1995-2014,316.54203730747975,43.39203730747977,92,7305,2,1.26
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP1-2.6,2021-2040,316.54203730747975,43.39203730747977,70,7305,2,0.96
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP1-2.6,2031-2050,316.54203730747975,43.39203730747977,74,7305,2,1.01
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP1-2.6,2041-2060,316.54203730747975,43.39203730747977,72,7305,2,0.99
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP2-4.5,2021-2040,316.54203730747975,43.39203730747977,50,7305,2,0.68
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP2-4.5,2031-2050,316.54203730747975,43.39203730747977,80,7305,2,1.1
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP2-4.5,2041-2060,316.54203730747975,43.39203730747977,135,7305,2,1.85
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP3-7.0,2021-2040,316.54203730747975,43.39203730747977,65,7305,2,0.89
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP3-7.0,2031-2050,316.54203730747975,43.39203730747977,77,7305,2,1.05
LT 138 kV CATANDUVA / IBITINGA C 1 SP,SSP3-7.0,2041-2060,316.54203730747975,43.39203730747977,100,7305,2,1.37
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,historical,1995-2014,313.1576692998481,40.007669299848146,144,7305,2,1.97
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP1-2.6,2021-2040,313.1576692998481,40.007669299848146,158,7305,2,2.16
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP1-2.6,2031-2050,313.1576692998481,40.007669299848146,202,7305,2,2.77
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP1-2.6,2041-2060,313.1576692998481,40.007669299848146,181,7305,2,2.48
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP2-4.5,2021-2040,313.1576692998481,40.007669299848146,153,7305,2,2.09
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP2-4.5,2031-2050,313.1576692998481,40.007669299848146,207,7305,2,2.83
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP2-4.5,2041-2060,313.1576692998481,40.007669299848146,282,7305,2,3.86
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP3-7.0,2021-2040,313.1576692998481,40.007669299848146,187,7305,2,2.56
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP3-7.0,2031-2050,313.1576692998481,40.007669299848146,200,7305,2,2.74
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,SSP3-7.0,2041-2060,313.1576692998481,40.007669299848146,231,7305,2,3.16
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,historical,1995-2014,313.1576692998481,40.007669299848146,144,7305,2,1.97
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP1-2.6,2021-2040,313.1576692998481,40.007669299848146,158,7305,2,2.16
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP1-2.6,2031-2050,313.1576692998481,40.007669299848146,202,7305,2,2.77
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP1-2.6,2041-2060,313.1576692998481,40.007669299848146,181,7305,2,2.48
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP2-4.5,2021-2040,313.1576692998481,40.007669299848146,153,7305,2,2.09
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP2-4.5,2031-2050,313.1576692998481,40.007669299848146,207,7305,2,2.83
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP2-4.5,2041-2060,313.1576692998481,40.007669299848146,282,7305,2,3.86
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP3-7.0,2021-2040,313.1576692998481,40.007669299848146,187,7305,2,2.56
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP3-7.0,2031-2050,313.1576692998481,40.007669299848146,200,7305,2,2.74
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,SSP3-7.0,2041-2060,313.1576692998481,40.007669299848146,231,7305,2,3.16
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,historical,1995-2014,317.74697635850174,44.59697635850176,116,7305,3,1.59
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP1-2.6,2021-2040,317.74697635850174,44.59697635850176,156,7305,3,2.14
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP1-2.6,2031-2050,317.74697635850174,44.59697635850176,180,7305,3,2.46
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP1-2.6,2041-2060,317.74697635850174,44.59697635850176,178,7305,3,2.44
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP2-4.5,2021-2040,317.74697635850174,44.59697635850176,129,7305,3,1.77
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP2-4.5,2031-2050,317.74697635850174,44.59697635850176,163,7305,3,2.23
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP2-4.5,2041-2060,317.74697635850174,44.59697635850176,258,7305,3,3.53
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP3-7.0,2021-2040,317.74697635850174,44.59697635850176,173,7305,3,2.37
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP3-7.0,2031-2050,317.74697635850174,44.59697635850176,182,7305,3,2.49
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,SSP3-7.0,2041-2060,317.74697635850174,44.59697635850176,206,7305,3,2.82
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,historical,1995-2014,313.27405636297607,40.12405636297609,74,7305,1,1.01
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP1-2.6,2021-2040,313.27405636297607,40.12405636297609,44,7305,1,0.6
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP1-2.6,2031-2050,313.27405636297607,40.12405636297609,47,7305,1,0.64
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP1-2.6,2041-2060,313.27405636297607,40.12405636297609,39,7305,1,0.53
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP2-4.5,2021-2040,313.27405636297607,40.12405636297609,39,7305,1,0.53
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP2-4.5,2031-2050,313.27405636297607,40.12405636297609,69,7305,1,0.94
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP2-4.5,2041-2060,313.27405636297607,40.12405636297609,112,7305,1,1.53
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP3-7.0,2021-2040,313.27405636297607,40.12405636297609,41,7305,1,0.56
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP3-7.0,2031-2050,313.27405636297607,40.12405636297609,53,7305,1,0.73
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,SSP3-7.0,2041-2060,313.27405636297607,40.12405636297609,83,7305,1,1.14
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,historical,1995-2014,313.27405636297607,40.12405636297609,74,7305,1,1.01
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP1-2.6,2021-2040,313.27405636297607,40.12405636297609,44,7305,1,0.6
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP1-2.6,2031-2050,313.27405636297607,40.12405636297609,47,7305,1,0.64
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP1-2.6,2041-2060,313.27405636297607,40.12405636297609,39,7305,1,0.53
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP2-4.5,2021-2040,313.27405636297607,40.12405636297609,39,7305,1,0.53
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP2-4.5,2031-2050,313.27405636297607,40.12405636297609,69,7305,1,0.94
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP2-4.5,2041-2060,313.27405636297607,40.12405636297609,112,7305,1,1.53
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP3-7.0,2021-2040,313.27405636297607,40.12405636297609,41,7305,1,0.56
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP3-7.0,2031-2050,313.27405636297607,40.12405636297609,53,7305,1,0.73
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,SSP3-7.0,2041-2060,313.27405636297607,40.12405636297609,83,7305,1,1.14
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,historical,1995-2014,313.56013566894535,40.41013566894537,98,7305,2,1.34
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP1-2.6,2021-2040,313.56013566894535,40.41013566894537,43,7305,2,0.59
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP1-2.6,2031-2050,313.56013566894535,40.41013566894537,43,7305,2,0.59
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP1-2.6,2041-2060,313.56013566894535,40.41013566894537,39,7305,2,0.53
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP2-4.5,2021-2040,313.56013566894535,40.41013566894537,38,7305,2,0.52
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP2-4.5,2031-2050,313.56013566894535,40.41013566894537,84,7305,2,1.15
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP2-4.5,2041-2060,313.56013566894535,40.41013566894537,130,7305,2,1.78
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP3-7.0,2021-2040,313.56013566894535,40.41013566894537,45,7305,2,0.62
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP3-7.0,2031-2050,313.56013566894535,40.41013566894537,67,7305,2,0.92
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,SSP3-7.0,2041-2060,313.56013566894535,40.41013566894537,96,7305,2,1.31
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,historical,1995-2014,313.56013566894535,40.41013566894537,98,7305,2,1.34
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP1-2.6,2021-2040,313.56013566894535,40.41013566894537,43,7305,2,0.59
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP1-2.6,2031-2050,313.56013566894535,40.41013566894537,43,7305,2,0.59
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP1-2.6,2041-2060,313.56013566894535,40.41013566894537,39,7305,2,0.53
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP2-4.5,2021-2040,313.56013566894535,40.41013566894537,38,7305,2,0.52
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP2-4.5,2031-2050,313.56013566894535,40.41013566894537,84,7305,2,1.15
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP2-4.5,2041-2060,313.56013566894535,40.41013566894537,130,7305,2,1.78
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP3-7.0,2021-2040,313.56013566894535,40.41013566894537,45,7305,2,0.62
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP3-7.0,2031-2050,313.56013566894535,40.41013566894537,67,7305,2,0.92
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,SSP3-7.0,2041-2060,313.56013566894535,40.41013566894537,96,7305,2,1.31
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,historical,1995-2014,313.27405636297607,40.12405636297609,74,7305,1,1.01
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP1-2.6,2021-2040,313.27405636297607,40.12405636297609,44,7305,1,0.6
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP1-2.6,2031-2050,313.27405636297607,40.12405636297609,47,7305,1,0.64
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP1-2.6,2041-2060,313.27405636297607,40.12405636297609,39,7305,1,0.53
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP2-4.5,2021-2040,313.27405636297607,40.12405636297609,39,7305,1,0.53
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP2-4.5,2031-2050,313.27405636297607,40.12405636297609,69,7305,1,0.94
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP2-4.5,2041-2060,313.27405636297607,40.12405636297609,112,7305,1,1.53
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP3-7.0,2021-2040,313.27405636297607,40.12405636297609,41,7305,1,0.56
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP3-7.0,2031-2050,313.27405636297607,40.12405636297609,53,7305,1,0.73
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,SSP3-7.0,2041-2060,313.27405636297607,40.12405636297609,83,7305,1,1.14
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,historical,1995-2014,313.27405636297607,40.12405636297609,74,7305,1,1.01
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP1-2.6,2021-2040,313.27405636297607,40.12405636297609,44,7305,1,0.6
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP1-2.6,2031-2050,313.27405636297607,40.12405636297609,47,7305,1,0.64
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP1-2.6,2041-2060,313.27405636297607,40.12405636297609,39,7305,1,0.53
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP2-4.5,2021-2040,313.27405636297607,40.12405636297609,39,7305,1,0.53
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,SSP2-4.5,2031-2050,313.27405636297607,40.12405636297609,69,7305,1,0.94
