linha,scenario,date_range,limit_K,limit_C,days_exceeding,total_days,n_cells,pct
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP2-4.5,2041-2060,311.4339508427445,38.2839508427445,640,7305,1,8.76
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP3-7.0,2021-2040,311.4339508427445,38.2839508427445,442,7305,1,6.05
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP3-7.0,2031-2050,311.4339508427445,38.2839508427445,481,7305,1,6.58
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP3-7.0,2041-2060,311.4339508427445,38.2839508427445,566,7305,1,7.75
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,historical,1995-2014,311.65218733707957,38.50218733707959,526,7305,3,7.2
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2021-2040,311.65218733707957,38.50218733707959,523,7305,3,7.16
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2031-2050,311.65218733707957,38.50218733707959,615,7305,3,8.42
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2041-2060,311.65218733707957,38.50218733707959,602,7305,3,8.24
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2021-2040,311.65218733707957,38.50218733707959,543,7305,3,7.43
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2031-2050,311.65218733707957,38.50218733707959,677,7305,3,9.27
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2041-2060,311.65218733707957,38.50218733707959,893,7305,3,12.22
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2021-2040,311.65218733707957,38.50218733707959,652,7305,3,8.93
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2031-2050,311.65218733707957,38.50218733707959,710,7305,3,9.72
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2041-2060,311.65218733707957,38.50218733707959,797,7305,3,10.91
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,historical,1995-2014,312.3246798668806,39.17467986688064,453,7305,2,6.2
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2021-2040,312.3246798668806,39.17467986688064,537,7305,2,7.35
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2031-2050,312.3246798668806,39.17467986688064,632,7305,2,8.65
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2041-2060,312.3246798668806,39.17467986688064,579,7305,2,7.93
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2021-2040,312.3246798668806,39.17467986688064,499,7305,2,6.83
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2031-2050,312.3246798668806,39.17467986688064,593,7305,2,8.12
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2041-2060,312.3246798668806,39.17467986688064,779,7305,2,10.66
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2021-2040,312.3246798668806,39.17467986688064,614,7305,2,8.41
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2031-2050,312.3246798668806,39.17467986688064,677,7305,2,9.27
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2041-2060,312.3246798668806,39.17467986688064,749,7305,2,10.25
LT 88 kV CANOAS II / DECASA C 1 SP,historical,1995-2014,311.9626885541706,38.81268855417062,366,7305,1,5.01
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2021-2040,311.9626885541706,38.81268855417062,397,7305,1,5.43
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2031-2050,311.9626885541706,38.81268855417062,455,7305,1,6.23
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2041-2060,311.9626885541706,38.81268855417062,428,7305,1,5.86
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2021-2040,311.9626885541706,38.81268855417062,376,7305,1,5.15
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2031-2050,311.9626885541706,38.81268855417062,482,7305,1,6.6
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2041-2060,311.9626885541706,38.81268855417062,640,7305,1,8.76
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2021-2040,311.9626885541706,38.81268855417062,452,7305,1,6.19
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2031-2050,311.9626885541706,38.81268855417062,502,7305,1,6.87
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2041-2060,311.9626885541706,38.81268855417062,578,7305,1,7.91
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,historical,1995-2014,311.9626885541706,38.81268855417062,366,7305,1,5.01
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2021-2040,311.9626885541706,38.81268855417062,397,7305,1,5.43
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2031-2050,311.9626885541706,38.81268855417062,455,7305,1,6.23
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2041-2060,311.9626885541706,38.81268855417062,428,7305,1,5.86
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2021-2040,311.9626885541706,38.81268855417062,376,7305,1,5.15
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2031-2050,311.9626885541706,38.81268855417062,482,7305,1,6.6
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2041-2060,311.9626885541706,38.81268855417062,640,7305,1,8.76
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2021-2040,311.9626885541706,38.81268855417062,452,7305,1,6.19
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2031-2050,311.9626885541706,38.81268855417062,502,7305,1,6.87
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2041-2060,311.9626885541706,38.81268855417062,578,7305,1,7.91
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,historical,1995-2014,310.10142970996134,36.95142970996136,644,7305,2,8.82
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2021-2040,310.10142970996134,36.95142970996136,642,7305,2,8.79
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2031-2050,310.10142970996134,36.95142970996136,743,7305,2,10.17
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2041-2060,310.10142970996134,36.95142970996136,764,7305,2,10.46
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2021-2040,310.10142970996134,36.95142970996136,704,7305,2,9.64
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2031-2050,310.10142970996134,36.95142970996136,892,7305,2,12.21
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2041-2060,310.10142970996134,36.95142970996136,1088,7305,2,14.89
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2021-2040,310.10142970996134,36.95142970996136,789,7305,2,10.8
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2031-2050,310.10142970996134,36.95142970996136,855,7305,2,11.7
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2041-2060,310.10142970996134,36.95142970996136,973,7305,2,13.32
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,historical,1995-2014,311.65218733707957,38.50218733707959,526,7305,3,7.2
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2021-2040,311.65218733707957,38.50218733707959,523,7305,3,7.16
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2031-2050,311.65218733707957,38.50218733707959,615,7305,3,8.42
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2041-2060,311.65218733707957,38.50218733707959,602,7305,3,8.24
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2021-2040,311.65218733707957,38.50218733707959,543,7305,3,7.43
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2031-2050,311.65218733707957,38.50218733707959,677,7305,3,9.27
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2041-2060,311.65218733707957,38.50218733707959,893,7305,3,12.22
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2021-2040,311.65218733707957,38.50218733707959,652,7305,3,8.93
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2031-2050,311.65218733707957,38.50218733707959,710,7305,3,9.72
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2041-2060,311.65218733707957,38.50218733707959,797,7305,3,10.91
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,historical,1995-2014,311.9626885541706,38.81268855417062,366,7305,1,5.01
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2021-2040,311.9626885541706,38.81268855417062,397,7305,1,5.43
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2031-2050,311.9626885541706,38.81268855417062,455,7305,1,6.23
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2041-2060,311.9626885541706,38.81268855417062,428,7305,1,5.86
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2021-2040,311.9626885541706,38.81268855417062,376,7305,1,5.15
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2031-2050,311.9626885541706,38.81268855417062,482,7305,1,6.6
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2041-2060,311.9626885541706,38.81268855417062,640,7305,1,8.76
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2021-2040,311.9626885541706,38.81268855417062,452,7305,1,6.19
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2031-2050,311.9626885541706,38.81268855417062,502,7305,1,6.87
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2041-2060,311.9626885541706,38.81268855417062,578,7305,1,7.91
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,historical,1995-2014,311.9626885541706,38.81268855417062,366,7305,1,5.01
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2021-2040,311.9626885541706,38.81268855417062,397,7305,1,5.43
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2031-2050,311.9626885541706,38.81268855417062,455,7305,1,6.23
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2041-2060,311.9626885541706,38.81268855417062,428,7305,1,5.86
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2021-2040,311.9626885541706,38.81268855417062,376,7305,1,5.15
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2031-2050,311.9626885541706,38.81268855417062,482,7305,1,6.6
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2041-2060,311.9626885541706,38.81268855417062,640,7305,1,8.76
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2021-2040,311.9626885541706,38.81268855417062,452,7305,1,6.19
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2031-2050,311.9626885541706,38.81268855417062,502,7305,1,6.87
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2041-2060,311.9626885541706,38.81268855417062,578,7305,1,7.91
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,historical,1995-2014,308.09577894728216,34.94577894728218,366,7305,1,5.01
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2021-2040,308.09577894728216,34.94577894728218,425,7305,1,5.82
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2031-2050,308.09577894728216,34.94577894728218,545,7305,1,7.46
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2041-2060,308.09577894728216,34.94577894728218,535,7305,1,7.32
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2021-2040,308.09577894728216,34.94577894728218,527,7305,1,7.21
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2031-2050,308.09577894728216,34.94577894728218,708,7305,1,9.69
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2041-2060,308.09577894728216,34.94577894728218,937,7305,1,12.83
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2021-2040,308.09577894728216,34.94577894728218,604,7305,1,8.27
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2031-2050,308.09577894728216,34.94577894728218,713,7305,1,9.76
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2041-2060,308.09577894728216,34.94577894728218,918,7305,1,12.57
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,historical,1995-2014,308.27476183296625,35.12476183296627,366,7305,1,5.01
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2021-2040,308.27476183296625,35.12476183296627,373,7305,1,5.11
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2031-2050,308.27476183296625,35.12476183296627,451,7305,1,6.17
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2041-2060,308.27476183296625,35.12476183296627,474,7305,1,6.49
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2021-2040,308.27476183296625,35.12476183296627,418,7305,1,5.72
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2031-2050,308.27476183296625,35.12476183296627,540,7305,1,7.39
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2041-2060,308.27476183296625,35.12476183296627,709,7305,1,9.71
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2021-2040,308.27476183296625,35.12476183296627,469,7305,1,6.42
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2031-2050,308.27476183296625,35.12476183296627,559,7305,1,7.65
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2041-2060,308.27476183296625,35.12476183296627,711,7305,1,9.73
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,historical,1995-2014,308.27476183296625,35.12476183296627,366,7305,1,5.01
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2021-2040,308.27476183296625,35.12476183296627,373,7305,1,5.11
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2031-2050,308.27476183296625,35.12476183296627,451,7305,1,6.17
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2041-2060,308.27476183296625,35.12476183296627,474,7305,1,6.49
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2021-2040,308.27476183296625,35.12476183296627,418,7305,1,5.72
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2031-2050,308.27476183296625,35.12476183296627,540,7305,1,7.39
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2041-2060,308.27476183296625,35.12476183296627,709,7305,1,9.71
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2021-2040,308.27476183296625,35.12476183296627,469,7305,1,6.42
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2031-2050,308.27476183296625,35.12476183296627,559,7305,1,7.65
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2041-2060,308.27476183296625,35.12476183296627,711,7305,1,9.73
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,historical,1995-2014,309.1528391702374,36.00283917023745,520,7305,2,7.12
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2021-2040,309.1528391702374,36.00283917023745,514,7305,2,7.04
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2031-2050,309.1528391702374,36.00283917023745,623,7305,2,8.53
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2041-2060,309.1528391702374,36.00283917023745,628,7305,2,8.6
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2021-2040,309.1528391702374,36.00283917023745,564,7305,2,7.72
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2031-2050,309.1528391702374,36.00283917023745,738,7305,2,10.1
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2041-2060,309.1528391702374,36.00283917023745,930,7305,2,12.73
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2021-2040,309.1528391702374,36.00283917023745,629,7305,2,8.61
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2031-2050,309.1528391702374,36.00283917023745,702,7305,2,9.61
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2041-2060,309.1528391702374,36.00283917023745,864,7305,2,11.83
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,historical,1995-2014,309.1528391702374,36.00283917023745,520,7305,2,7.12
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2021-2040,309.1528391702374,36.00283917023745,514,7305,2,7.04
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2031-2050,309.1528391702374,36.00283917023745,623,7305,2,8.53
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2041-2060,309.1528391702374,36.00283917023745,628,7305,2,8.6
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2021-2040,309.1528391702374,36.00283917023745,564,7305,2,7.72
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2031-2050,309.1528391702374,36.00283917023745,738,7305,2,10.1
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2041-2060,309.1528391702374,36.00283917023745,930,7305,2,12.73
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2021-2040,309.1528391702374,36.00283917023745,629,7305,2,8.61
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2031-2050,309.1528391702374,36.00283917023745,702,7305,2,9.61
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2041-2060,309.1528391702374,36.00283917023745,864,7305,2,11.83
LT 88 kV OURINHOS / CHAVANTES C 1 SP,historical,1995-2014,311.9626885541706,38.81268855417062,366,7305,1,5.01
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2021-2040,311.9626885541706,38.81268855417062,397,7305,1,5.43
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2031-2050,311.9626885541706,38.81268855417062,455,7305,1,6.23
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2041-2060,311.9626885541706,38.81268855417062,428,7305,1,5.86
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2021-2040,311.9626885541706,38.81268855417062,376,7305,1,5.15
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2031-2050,311.9626885541706,38.81268855417062,482,7305,1,6.6
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2041-2060,311.9626885541706,38.81268855417062,640,7305,1,8.76
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2021-2040,311.9626885541706,38.81268855417062,452,7305,1,6.19
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2031-2050,311.9626885541706,38.81268855417062,502,7305,1,6.87
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2041-2060,311.9626885541706,38.81268855417062,578,7305,1,7.91
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,historical,1995-2014,313.3979002041174,40.2479002041174,704,7305,3,9.64
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2021-2040,313.3979002041174,40.2479002041174,799,7305,3,10.94
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2031-2050,313.3979002041174,40.2479002041174,908,7305,3,12.43
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2041-2060,313.3979002041174,40.2479002041174,896,7305,3,12.27
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2021-2040,313.3979002041174,40.2479002041174,743,7305,3,10.17
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2031-2050,313.3979002041174,40.2479002041174,882,7305,3,12.07
