linha,scenario,date_range,limit_K,limit_C,days_exceeding,total_days,pct
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,604,7305,8.27
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,780,7305,10.68
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,535,7305,7.32
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,593,7305,8.12
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,701,7305,9.6
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,714,7305,9.77
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,703,7305,9.62
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,834,7305,11.42
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,848,7305,11.61
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,770,7305,10.54
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,942,7305,12.9
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,1167,7305,15.98
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,854,7305,11.69
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,965,7305,13.21
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,1074,7305,14.7
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,869,7305,11.9
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,974,7305,13.33
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,1111,7305,15.21
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,1068,7305,14.62
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,1037,7305,14.2
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,1144,7305,15.66
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,1374,7305,18.81
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,1102,7305,15.09
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,1226,7305,16.78
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,1344,7305,18.4
LT 88 kV CANOAS II / DECASA C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,605,7305,8.28
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,609,7305,8.34
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,730,7305,9.99
LT 88 kV CANOAS II / DECASA C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,737,7305,10.09
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,671,7305,9.19
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,810,7305,11.09
LT 88 kV CANOAS II / DECASA C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,1006,7305,13.77
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,742,7305,10.16
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,839,7305,11.49
LT 88 kV CANOAS II / DECASA C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,924,7305,12.65
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,605,7305,8.28
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,609,7305,8.34
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,730,7305,9.99
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,737,7305,10.09
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,671,7305,9.19
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,810,7305,11.09
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,1006,7305,13.77
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,742,7305,10.16
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,839,7305,11.49
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,924,7305,12.65
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,466,7305,6.38
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,470,7305,6.43
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,537,7305,7.35
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,538,7305,7.36
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,464,7305,6.35
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,617,7305,8.45
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,795,7305,10.88
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,541,7305,7.41
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,598,7305,8.19
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,715,7305,9.79
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,714,7305,9.77
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,703,7305,9.62
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,834,7305,11.42
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,848,7305,11.61
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,770,7305,10.54
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,942,7305,12.9
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,1167,7305,15.98
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,854,7305,11.69
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,965,7305,13.21
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,1074,7305,14.7
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,605,7305,8.28
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,609,7305,8.34
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,730,7305,9.99
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,737,7305,10.09
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,671,7305,9.19
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,810,7305,11.09
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,1006,7305,13.77
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,742,7305,10.16
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,839,7305,11.49
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,924,7305,12.65
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,605,7305,8.28
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,609,7305,8.34
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,730,7305,9.99
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,737,7305,10.09
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,671,7305,9.19
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,810,7305,11.09
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,1006,7305,13.77
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,742,7305,10.16
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,839,7305,11.49
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,924,7305,12.65
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,42,7305,0.57
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,60,7305,0.82
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,80,7305,1.1
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,66,7305,0.9
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,61,7305,0.84
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,93,7305,1.27
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,157,7305,2.15
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,61,7305,0.84
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,90,7305,1.23
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,153,7305,2.09
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,43,7305,0.59
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,80,7305,1.1
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,82,7305,1.12
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,66,7305,0.9
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,68,7305,0.93
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,89,7305,1.22
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,147,7305,2.01
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,76,7305,1.04
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,94,7305,1.29
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,121,7305,1.66
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,historical,1995-2014,310.94466705322264,37.79466705322267,43,7305,0.59
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,80,7305,1.1
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,82,7305,1.12
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,66,7305,0.9
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,68,7305,0.93
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,89,7305,1.22
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,147,7305,2.01
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,76,7305,1.04
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,94,7305,1.29
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,121,7305,1.66
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,199,7305,2.72
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,213,7305,2.92
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,252,7305,3.45
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,245,7305,3.35
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,220,7305,3.01
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,298,7305,4.08
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,410,7305,5.61
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,253,7305,3.46
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,302,7305,4.13
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,362,7305,4.96
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,historical,1995-2014,310.94466705322264,37.79466705322267,199,7305,2.72
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,213,7305,2.92
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,252,7305,3.45
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,245,7305,3.35
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,220,7305,3.01
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,298,7305,4.08
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,410,7305,5.61
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,253,7305,3.46
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,302,7305,4.13
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,362,7305,4.96
LT 88 kV OURINHOS / CHAVANTES C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,605,7305,8.28
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,609,7305,8.34
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,730,7305,9.99
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,737,7305,10.09
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,671,7305,9.19
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,810,7305,11.09
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,1006,7305,13.77
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,742,7305,10.16
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,839,7305,11.49
LT 88 kV OURINHOS / CHAVANTES C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,924,7305,12.65
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,historical,1995-2014,310.94466705322264,37.79466705322267,1605,7305,21.97
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2021-2040,310.94466705322264,37.79466705322267,1769,7305,24.22
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2031-2050,310.94466705322264,37.79466705322267,1940,7305,26.56
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP1-2.6,2041-2060,310.94466705322264,37.79466705322267,1890,7305,25.87
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2021-2040,310.94466705322264,37.79466705322267,1840,7305,25.19
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2031-2050,310.94466705322264,37.79466705322267,2009,7305,27.5
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP2-4.5,2041-2060,310.94466705322264,37.79466705322267,2255,7305,30.87
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP3-7.0,2021-2040,310.94466705322264,37.79466705322267,1866,7305,25.54
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP3-7.0,2031-2050,310.94466705322264,37.79466705322267,2039,7305,27.91
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,SSP3-7.0,2041-2060,310.94466705322264,37.79466705322267,2297,7305,31.44
LT 88 kV PAR.PAULISTA2 / ASSIS C 2 SP,historical,1995-2014,310.94466705322264,37.79466705322267,1605,7305,21.97
